datetime,tmp_2m,tmp_sfc,dpt_2m,rh_2m,spfh_2m,ugrd_10m,vgrd_10m,prmsl,mslet,pres_sfc,vis_sfc,tcdc,lcdc,mcdc,hcdc,hgt_sfc,hgt_0deg,hgt_ceil,hgt_htfl,lftx,pwat,cwat,cpofp,sfcr,temp_ar,temp_orvalho,temp_sfc,umidade_relativa,pressao,pressao_eta,pressao_sfc,vel_vento,dir_vento
2026-06-19 09:00:00,287.475,287.51,284.8,84.1,0.00840566,0.417708,-0.730583,102302.0,102302.0,101813.0,24135.4,5.0,0.0,0.0,5.0,40.5394,4803.52,20000.0,4804.32,13.9589,17.076,0.00016,-50.0,0.99704,14.325000000000044,11.650000000000034,14.360000000000014,0.841,1023.02,1023.02,1018.13,0.8415649072727546,330.2414046960908
2026-06-19 12:00:00,291.653,292.724,285.2,66.0,0.00861296,0.440549,-0.299536,102358.0,102356.0,101873.0,24135.1,17.4,0.0,0.0,17.4,40.5394,4834.24,20000.0,4835.2,11.9176,15.1255,0.00032,-50.0,0.99704,18.503000000000043,12.050000000000011,19.57400000000001,0.66,1023.58,1023.56,1018.73,0.5327337390263546,304.2123830275547
2026-06-19 15:00:00,296.6,297.609,284.8,47.5,0.00843957,-0.749604,0.701609,102064.0,102059.0,101583.0,24134.9,76.6,0.0,0.0,76.6,40.5394,4819.84,20000.0,4820.64,9.3201,15.8806,0.00176,-50.0,0.99704,23.450000000000045,11.650000000000034,24.459000000000003,0.475,1020.64,1020.59,1015.83,1.026723597516391,133.10578530050282
2026-06-19 18:00:00,296.627,296.673,285.412,48.8,0.00876795,-1.73088,0.568152,101828.0,101822.0,101350.0,24135.2,7.3,0.0,0.0,7.3,40.5394,4777.6,20000.0,4778.4,7.72478,17.1035,0.00016,-50.0,0.99704,23.477000000000032,12.262,23.523000000000025,0.488,1018.28,1018.22,1013.5,1.8217415484925408,108.17214241362387
2026-06-19 21:00:00,292.548,292.3,286.012,65.6,0.00913057,-1.35997,-0.298477,101784.0,101781.0,101303.0,24134.9,9.8,0.0,0.0,9.8,40.5394,4734.4,20000.0,4735.2,8.66616,18.5142,0.0,-50.0,0.99704,19.398000000000025,12.862000000000023,19.150000000000038,0.6559999999999999,1017.84,1017.81,1013.03,1.3923386514885665,77.62137334058485
2026-06-20 00:00:00,291.156,291.021,286.224,72.7,0.00925339,-0.429397,-1.1517,101886.0,101884.0,101404.0,24135.0,100.0,0.0,0.0,100.0,40.5394,4712.32,20000.1,4713.28,10.0664,18.4217,0.0,-50.0,0.99704,18.00600000000003,13.074000000000012,17.871000000000038,0.727,1018.86,1018.84,1014.04,1.2291438783189703,20.447343785572
2026-06-20 03:00:00,290.084,290.1,285.512,74.4,0.00886576,0.698013,-0.795891,101819.0,101818.0,101337.0,24135.1,94.4,0.0,0.0,94.4,40.5394,4706.56,20000.1,4707.36,11.8679,17.4129,0.00192,-50.0,0.99704,16.934000000000026,12.362000000000023,16.950000000000045,0.7440000000000001,1018.19,1018.18,1013.37,1.0586144869828675,318.7485625152181
2026-06-20 06:00:00,289.336,289.257,285.2,76.3,0.00865579,0.598621,-0.635068,101682.0,101681.0,101199.0,24134.9,100.0,0.0,0.0,100.0,40.5394,4673.28,20000.1,4674.24,12.2784,17.1402,0.00208,-50.0,0.99704,16.186000000000035,12.050000000000011,16.107000000000028,0.763,1016.82,1016.81,1011.99,0.8727304659887839,316.69220285923257
2026-06-20 09:00:00,288.788,288.562,285.088,78.6,0.00861319,0.814124,-0.878416,101628.0,101628.0,101145.0,24134.8,100.0,0.0,0.0,100.0,40.5394,4681.44,10770.5,4682.24,12.5776,17.8789,0.00816,-50.0,0.99704,15.638000000000034,11.938000000000043,15.412000000000036,0.7859999999999999,1016.28,1016.28,1011.45,1.1976696357643872,317.17536369711854
2026-06-20 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20 15:00:00,299.824,300.914,286.7,44.3,0.00961604,0.561445,0.0649853,101514.0,101506.0,101040.0,24135.2,100.0,0.0,0.0,100.0,40.5394,4620.16,9321.4,4620.96,6.09959,19.5553,0.01632,-50.0,0.99704,26.674000000000035,13.550000000000011,27.76400000000001,0.4429999999999999,1015.14,1015.06,1010.4,0.5651933980869646,263.3975935161127
2026-06-20 18:00:00,300.3,300.143,287.3,44.8,0.0100345,-1.118,-0.426399,101215.0,101206.0,100743.0,24134.9,93.1,0.0,0.0,93.1,40.5394,4615.68,20000.0,4616.48,4.56096,20.6818,0.00384,-50.0,0.99704,27.150000000000038,14.150000000000034,26.992999999999995,0.4479999999999999,1012.15,1012.06,1007.43,1.1965534284773915,69.12342627669148
2026-06-20 21:00:00,294.621,294.4,287.9,65.3,0.0103685,-1.42746,-1.04722,101194.0,101188.0,100717.0,24134.9,12.9,0.0,0.0,12.9,40.5394,4654.88,19999.8,4655.68,5.43531,21.1614,0.00016,-50.0,0.99704,21.471000000000004,14.75,21.25,0.653,1011.94,1011.88,1007.17,1.7703987629909823,53.73530555654156
2026-06-21 00:00:00,292.899,292.9,287.124,69.1,0.00992458,0.729731,-1.43918,101246.0,101242.0,100769.0,24135.2,100.0,0.0,3.4,100.0,40.5394,4845.12,8410.86,4845.92,6.78768,24.888,0.02,-50.0,0.99704,19.749000000000024,13.974000000000046,19.75,0.691,1012.46,1012.42,1007.69,1.6136128422769198,333.1128780213841
2026-06-21 03:00:00,292.857,292.621,286.6,66.9,0.00954702,0.753828,-0.977173,101203.0,101199.0,100725.0,24134.9,100.0,3.9,100.0,100.0,40.5394,4878.24,6240.47,4879.2,7.00007,32.5152,0.19848,-50.0,0.99704,19.70700000000005,13.450000000000044,19.471000000000004,0.669,1012.03,1011.99,1007.25,1.2341489883774162,322.3520548325894
2026-06-21 06:00:00,292.161,292.004,287.912,76.2,0.0104207,2.19002,-0.73113,101323.0,101320.0,100845.0,24135.3,100.0,0.0,0.0,100.0,40.5394,4694.72,8956.49,4695.68,6.16027,30.6564,0.028,-50.0,0.99704,19.011000000000024,14.762,18.85400000000004,0.762,1013.23,1013.2,1008.45,2.308839248908421,288.46139475341374
2026-06-21 09:00:00,291.14,290.906,289.712,92.0,0.0117128,1.28846,-0.10179,101540.0,101538.0,101060.0,24134.9,6.7,6.2,0.0,5.0,40.5394,4635.84,20000.1,4636.64,5.17967,29.148,8e-05,-50.0,0.99704,17.99000000000001,16.562000000000012,17.75600000000003,0.92,1015.4,1015.38,1010.6,1.2924745164605762,274.5170586940275
2026-06-21 12:00:00,293.597,294.4,291.136,85.9,0.0127729,1.06579,-0.749993,101841.0,101837.0,101361.0,24134.8,88.0,88.0,0.0,2.5,40.5394,4686.4,546.445,4687.2,3.44392,30.9674,0.18416,-6.10352e-06,0.99704,20.447000000000003,17.986000000000047,21.25,0.8590000000000001,1018.41,1018.37,1013.61,1.30322592981762,305.13392805882336
2026-06-21 15:00:00,294.279,295.3,291.624,84.8,0.0131527,1.21695,1.08312,101830.0,101825.0,101351.0,23974.9,87.9,87.9,0.0,1.1,40.5394,4640.32,646.804,4641.12,2.60002,29.1761,0.24592,-33.5,0.99704,21.12900000000002,18.474000000000046,22.150000000000038,0.848,1018.3,1018.25,1013.51,1.6291458611493326,228.33001102064327
2026-06-21 18:00:00,294.3,295.3,291.3,83.0,0.012925,0.198333,2.09268,101713.0,101709.0,101235.0,24122.9,98.9,52.2,0.0,98.9,40.5394,4534.72,393.216,4535.52,3.03524,26.721,0.064,-34.8,0.99704,21.150000000000038,18.150000000000038,22.150000000000038,0.83,1017.13,1017.09,1012.35,2.1020574590836,185.41401571320196
2026-06-21 21:00:00,292.918,293.272,290.8,87.2,0.0124672,-0.162297,0.380669,101833.0,101829.0,101353.0,23830.4,99.9,99.9,0.0,35.6,40.5394,4544.32,701.196,4545.12,4.95841,26.6566,0.27856,-34.8,0.99704,19.76800000000003,17.650000000000034,20.12200000000001,0.872,1018.33,1018.29,1013.53,0.4138226718897841,156.9091807080941
2026-06-22 00:00:00,291.283,291.322,290.042,92.5,0.0118985,-0.0614453,-1.11891,101889.0,101886.0,101407.0,24135.3,3.3,3.3,0.0,0.0,40.5394,4588.64,20000.0,4589.44,6.49223,25.521,0.0,-50.0,0.99704,18.13300000000004,16.891999999999996,18.172000000000025,0.925,1018.89,1018.86,1014.07,1.1205958740741866,3.14325886715784
2026-06-22 03:00:00,290.389,290.389,289.495,94.6,0.0114445,0.36769,-0.270217,101841.0,101839.0,101358.0,24134.8,0.1,0.1,0.0,0.0,40.5394,4645.92,20000.0,4646.72,7.32664,23.998,0.0,-50.0,0.99704,17.239000000000033,16.345000000000027,17.239000000000033,0.946,1018.41,1018.39,1013.58,0.4563038058015734,306.3123300961273
2026-06-22 06:00:00,289.926,289.8,289.016,94.7,0.0111339,-0.130154,0.0236035,101809.0,101808.0,101328.0,24135.1,0.6,0.6,0.0,0.0,40.5394,4607.2,20000.0,4608.16,8.00778,23.9622,0.0,-50.0,0.99704,16.77600000000001,15.866000000000042,16.650000000000034,0.947,1018.09,1018.08,1013.28,0.1322769402739948,100.2789086123689
2026-06-22 09:00:00,289.486,289.283,288.643,95.3,0.0108904,-0.0640283,-0.400098,101843.0,101842.0,101360.0,24134.8,0.2,0.2,0.0,0.0,40.5394,4624.32,20000.0,4625.12,8.12795,23.3682,0.0,-50.0,0.99704,16.336000000000013,15.492999999999997,16.133000000000038,0.953,1018.43,1018.42,1013.6,0.4051888853422438,9.09203904072922
2026-06-22 12:00:00,293.464,294.607,289.498,78.2,0.0114655,-0.524097,-0.397617,101932.0,101928.0,101450.0,24135.1,0.0,0.0,0.0,0.0,40.5394,4626.72,20000.1,4627.52,6.15583,22.4086,0.0,-50.0,0.99704,20.31400000000002,16.348000000000013,21.45700000000005,0.782,1019.32,1019.28,1014.5,0.6578578449011611,52.81347751094336
2026-06-22 15:00:00,298.595,299.9,289.7,58.1,0.0116709,-0.638535,1.05715,101733.0,101726.0,101256.0,24135.3,0.0,0.0,0.0,0.0,40.5394,4615.84,20000.2,4616.64,3.37355,22.7145,0.0,-50.0,0.99704,25.44500000000005,16.55000000000001,26.75,0.581,1017.33,1017.26,1012.56,1.2350275578807948,148.86737255421951
2026-06-22 18:00:00,299.2,299.429,289.943,56.3,0.0118417,-2.04721,1.28342,101463.0,101454.0,100988.0,24135.1,0.0,0.0,0.0,0.0,40.5394,4668.64,20000.2,4669.44,2.17941,23.9147,0.0,-50.0,0.99704,26.05000000000001,16.793000000000006,26.279,0.563,1014.63,1014.54,1009.88,2.416244126842319,122.08408235448331
2026-06-22 21:00:00,294.234,294.212,290.846,80.8,0.0125663,-0.80416,0.88821,101452.0,101447.0,100976.0,24135.2,0.0,0.0,0.0,0.0,40.5394,4698.56,19999.9,4699.36,2.91807,24.8271,0.0,-50.0,0.99704,21.084000000000003,17.696000000000026,21.06200000000001,0.8079999999999999,1014.52,1014.47,1009.76,1.1981612202454226,137.84320613533663
2026-06-23 00:00:00,293.615,293.395,290.127,80.7,0.0120168,-0.0763245,-0.9164,101503.0,101498.0,101025.0,24135.1,1.4,0.0,0.0,1.4,40.5394,4544.8,20000.1,4545.6,4.18449,21.6077,0.0,-50.0,0.99704,20.465000000000032,16.977000000000032,20.245000000000005,0.807,1015.03,1014.98,1010.25,0.9195729385428052,4.761023489836873
2026-06-23 03:00:00,292.614,292.372,289.6,82.4,0.0115748,0.0647461,-0.645862,101492.0,101487.0,101013.0,24135.0,17.9,0.0,0.0,17.9,40.5394,4626.88,20000.1,4627.84,5.80892,20.6763,0.0,-50.0,0.99704,19.464,16.450000000000045,19.22200000000004,0.8240000000000001,1014.92,1014.87,1010.13,0.6490992069855039,354.27536258716736
2026-06-23 06:00:00,291.8,291.604,288.8,82.8,0.0110188,0.0585327,-0.786328,101315.0,101311.0,100835.0,24134.8,2.5,0.0,0.0,2.5,40.5394,4621.6,20000.1,4622.4,7.33017,19.3795,0.0,-50.0,0.99704,18.650000000000038,15.650000000000034,18.454000000000008,0.828,1013.15,1013.11,1008.35,0.7885035196835142,355.7428669411785
2026-06-23 09:00:00,291.131,290.756,288.2,82.7,0.0105834,0.958893,-0.539032,101321.0,101318.0,100841.0,24134.6,5.0,0.0,0.0,5.0,40.5394,4388.64,19999.8,4389.44,8.71023,20.378,0.0,-50.0,0.99704,17.980999999999995,15.050000000000011,17.605999999999995,0.8270000000000001,1013.21,1013.18,1008.41,1.1000142192140063,299.342077311206
2026-06-23 12:00:00,296.6,297.186,289.0,62.4,0.0111487,0.787674,-0.703113,101454.0,101447.0,100977.0,24135.1,7.5,0.0,0.0,7.5,40.5394,4568.48,20000.2,4569.28,5.30629,23.3186,0.0,-50.0,0.99704,23.450000000000045,15.850000000000025,24.036,0.624,1014.54,1014.47,1009.77,1.0558400546697402,311.75352529685847
2026-06-23 15:00:00,303.6,304.832,288.114,38.9,0.0105608,1.57024,-0.306775,101308.0,101297.0,100837.0,24135.0,100.0,0.0,0.3,100.0,40.5394,4536.32,20000.2,4537.12,2.33465,27.0391,0.00416,-50.0,0.99704,30.450000000000045,14.964,31.682000000000016,0.389,1013.08,1012.97,1008.37,1.5999264227535592,281.0545324241435
2026-06-23 18:00:00,300.339,301.4,289.8,52.2,0.0117657,2.51552,2.93173,101282.0,101272.0,100808.0,24135.2,100.0,0.0,0.7,100.0,40.5394,4444.32,20000.1,4445.12,1.25129,31.3729,0.0032,-50.0,0.99704,27.18900000000002,16.650000000000034,28.25,0.522,1012.82,1012.72,1008.08,3.8630145823307473,220.6306703037392
2026-06-23 21:00:00,295.108,295.6,291.8,81.2,0.0132675,1.7658,0.905225,101583.0,101577.0,101106.0,24135.0,38.6,38.6,4.2,16.7,40.5394,4292.48,18661.3,4293.28,1.68736,37.5195,0.01104,-50.0,0.99704,21.958000000000027,18.650000000000038,22.450000000000045,0.812,1015.83,1015.77,1011.06,1.9843089327584555,242.85837205940095
2026-06-24 00:00:00,294.384,295.124,291.0,80.8,0.0126182,1.14432,-0.108933,101656.0,101652.0,101177.0,24135.1,87.6,87.6,4.4,5.0,40.5394,4304.64,690.497,4305.44,3.13443,43.3445,0.09,-50.0,0.99704,21.23400000000004,17.850000000000023,21.974000000000046,0.8079999999999999,1016.56,1016.52,1011.77,1.1494932191574685,275.437858126708
2026-06-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24 06:00:00,293.7,294.114,291.7,88.2,0.0132374,1.04751,-0.591128,101583.0,101579.0,101105.0,24134.9,100.0,100.0,5.1,70.9,40.5394,4284.16,372.014,4284.96,3.20396,44.9531,0.57232,-50.0,0.99704,20.55000000000001,18.55000000000001,20.964,0.882,1015.83,1015.79,1011.05,1.20279238128781,299.4367883746154
2026-06-24 09:00:00,293.355,293.745,292.0,91.8,0.0134343,1.90818,-0.392224,101601.0,101597.0,101122.0,23664.8,100.0,100.0,10.6,89.5,40.5394,4268.0,358.467,4268.8,3.15331,45.7558,0.86272,-46.6,0.99704,20.20500000000004,18.850000000000023,20.595000000000027,0.918,1016.01,1015.97,1011.22,1.948073555740645,281.6152956053078
2026-06-24 12:00:00,292.777,293.284,291.0,89.7,0.0126413,2.64228,-0.714846,101799.0,101796.0,101318.0,24135.4,100.0,100.0,7.2,100.0,40.5394,4256.96,799.838,4257.76,4.38387,43.988,0.32432,-50.0,0.99704,19.62700000000001,17.850000000000023,20.13400000000001,0.897,1017.99,1017.96,1013.18,2.737270246452842,285.1384807798688
2026-06-24 15:00:00,293.13,294.11,290.3,83.9,0.0121498,3.52261,0.0104736,101743.0,101740.0,101264.0,24135.0,100.0,99.4,100.0,100.0,40.5394,4301.76,1290.61,4302.56,4.84935,44.5816,0.58288,-47.6,0.99704,19.980000000000015,17.150000000000034,20.96000000000004,0.8390000000000001,1017.43,1017.4,1012.64,3.5226255702809173,269.8296458285191
2026-06-24 18:00:00,292.391,292.756,290.8,90.2,0.0124628,2.14035,-0.208113,101695.0,101692.0,101214.0,24135.1,100.0,98.3,100.0,100.0,40.5394,4269.44,964.113,4270.24,4.24679,45.1003,0.50624,-49.0,0.99704,19.24100000000004,17.650000000000034,19.605999999999995,0.902,1016.95,1016.92,1012.14,2.150443940973352,275.55359201174525
2026-06-24 21:00:00,291.98,292.032,291.3,95.5,0.0128322,1.2528,-0.660754,101893.0,101890.0,101410.0,11907.0,100.0,100.0,100.0,100.0,40.5394,4246.08,393.307,4246.88,4.10002,46.146,1.8368,-6.10352e-06,0.99704,18.83000000000004,18.150000000000038,18.882000000000005,0.955,1018.93,1018.9,1014.1,1.416369898196089,297.80814045672514
2026-06-25 00:00:00,292.866,293.035,291.756,93.3,0.0132111,-0.570786,-0.847207,101905.0,101901.0,101424.0,24135.1,100.0,45.0,57.5,100.0,40.5394,4171.36,1459.26,4172.0,2.31284,45.1026,0.15,-47.6,0.99704,19.716000000000008,18.605999999999995,19.885000000000048,0.933,1019.05,1019.01,1014.24,1.0215460629090594,33.969202323853665
2026-06-25 03:00:00,292.715,292.915,291.899,94.7,0.0133015,0.0573511,0.391404,101932.0,101929.0,101450.0,19576.5,100.0,98.1,100.0,100.0,40.5394,4169.12,314.723,4169.76,1.62625,43.9195,0.42976,-16.5,0.99704,19.565,18.749000000000024,19.765000000000043,0.947,1019.32,1019.29,1014.5,0.3955834171034094,188.3360355738106
2026-06-25 06:00:00,292.398,292.437,291.678,95.7,0.0131584,0.939968,-0.426235,101959.0,101956.0,101478.0,24135.0,100.0,100.0,5.0,100.0,40.5394,4483.84,430.662,4484.64,2.14239,41.9214,0.50904,-1.00001,0.99704,19.248000000000047,18.52800000000002,19.287000000000035,0.957,1019.59,1019.56,1014.78,1.032093075380801,294.39224497559167
2026-06-25 09:00:00,292.051,292.107,291.7,97.2,0.0131073,0.508369,0.170366,102076.0,102073.0,101593.0,13636.5,100.0,100.0,4.8,100.0,40.5394,4385.28,233.047,4386.08,2.24728,43.3136,1.00544,-15.2,0.99704,18.90100000000001,18.55000000000001,18.95700000000005,0.972,1020.76,1020.73,1015.93,0.5361563336537207,251.47282909671367
2026-06-25 12:00:00,291.96,292.045,291.539,97.0,0.0129292,-0.0468213,0.926897,102375.0,102373.0,101892.0,13583.3,100.0,100.0,0.0,100.0,40.5394,4476.32,245.051,4477.12,2.43418,42.5682,1.60168,-6.10352e-06,0.99704,18.81,18.38900000000001,18.89500000000004,0.97,1023.75,1023.73,1018.92,0.9280788127862256,177.1082174024858
2026-06-25 15:00:00,291.839,291.93,291.4,97.3,0.0128879,-1.02023,0.556155,102414.0,102412.0,101929.0,6530.2,100.0,100.0,100.0,100.0,40.5394,4120.48,217.607,4121.12,2.75909,43.946,1.7084,-6.10352e-06,0.99704,18.68900000000002,18.25,18.78000000000003,0.973,1024.14,1024.12,1019.29,1.1619714441091054,118.59599745478164
2026-06-25 18:00:00,291.751,291.793,291.426,97.9,0.0128983,-1.18068,0.680207,102349.0,102346.0,101866.0,12780.0,100.0,100.0,19.6,27.9,40.5394,4113.92,185.217,4114.72,2.87511,43.4518,1.31504,-6.10352e-06,0.99704,18.601,18.27600000000001,18.64300000000003,0.979,1023.49,1023.46,1018.66,1.362602959503978,119.94687312948648
2026-06-25 21:00:00,291.745,291.8,291.4,97.7,0.0128721,-1.18438,1.94392,102425.0,102422.0,101941.0,5481.07,100.0,100.0,5.6,100.0,40.5394,4121.44,160.011,4122.24,3.17787,45.1523,1.8776,-6.10352e-06,0.99704,18.595000000000027,18.25,18.650000000000038,0.977,1024.25,1024.22,1019.41,2.27630862380302,148.6471329929796
2026-06-26 00:00:00,291.599,291.656,291.2,97.9,0.0127272,-0.574415,0.577102,102586.0,102584.0,102101.0,17438.1,100.0,100.0,5.0,100.0,40.5394,4005.28,351.598,4006.08,3.70192,43.7651,1.06,-6.10352e-06,0.99704,18.44900000000001,18.05000000000001,18.50600000000003,0.979,1025.86,1025.84,1021.01,0.8142476961152546,135.13369622865193
2026-06-26 03:00:00,291.7,291.749,291.4,98.3,0.0128789,0.176699,0.00980713,102527.0,102525.0,102043.0,17077.0,100.0,100.0,5.0,100.0,40.5394,4049.12,149.566,4049.76,2.60013,44.4666,0.76704,-17.6,0.99704,18.55000000000001,18.25,18.599000000000046,0.983,1025.27,1025.25,1020.43,0.1769709478977747,266.8232347406665
2026-06-26 06:00:00,291.622,291.7,291.3,98.2,0.0128031,1.00634,-0.219082,102409.0,102407.0,101924.0,17270.1,100.0,99.0,66.6,100.0,40.5394,4020.0,421.397,4020.64,2.5742,45.8845,0.70384,-17.6,0.99704,18.47200000000004,18.150000000000038,18.55000000000001,0.982,1024.09,1024.07,1019.24,1.029911218661104,282.28175832230124
2026-06-26 09:00:00,291.437,291.49,291.1,97.9,0.0126427,0.550061,-0.513688,102413.0,102410.0,101929.0,23655.7,100.0,95.5,94.5,100.0,40.5394,4010.72,475.182,4011.36,3.1629,46.5708,0.52896,-47.6,0.99704,18.287000000000035,17.950000000000045,18.340000000000032,0.979,1024.13,1024.1,1019.29,0.752623720769549,313.04163598525736
2026-06-26 12:00:00,292.045,292.263,291.43,96.1,0.0128645,-0.57428,-0.627566,102520.0,102517.0,102035.0,24134.9,100.0,100.0,100.0,100.0,40.5394,3999.84,3418.42,4000.48,2.67018,46.5674,0.71296,-47.6,0.99704,18.89500000000004,18.28000000000003,19.113,0.961,1025.2,1025.17,1020.35,0.8506683271146281,42.46135133583164
2026-06-26 15:00:00,292.832,292.954,292.03,95.0,0.013375,0.146914,0.217313,102393.0,102389.0,101909.0,24135.1,100.0,100.0,100.0,100.0,40.5394,4070.56,3070.08,4071.36,1.21777,45.451,0.77152,-50.0,0.99704,19.682000000000016,18.879999999999995,19.80400000000003,0.95,1023.93,1023.89,1019.09,0.2623140548369453,214.0605774961432
2026-06-26 18:00:00,293.115,292.964,291.905,93.2,0.0133673,1.08327,0.406733,102251.0,102247.0,101768.0,24135.2,100.0,1.1,99.1,100.0,40.5394,4030.08,4340.91,4030.72,1.24717,43.501,0.13064,-50.0,0.99704,19.965000000000032,18.754999999999995,19.81400000000002,0.932,1022.51,1022.47,1017.68,1.1571108962363978,249.4204600765395
2026-06-26 21:00:00,292.595,292.185,291.5,92.9,0.0129485,0.134023,0.120806,102338.0,102334.0,101856.0,24134.9,100.0,0.0,95.3,100.0,40.5394,4131.36,5703.69,4132.16,1.42085,41.8549,0.05232,-50.0,0.99704,19.44500000000005,18.350000000000023,19.035000000000025,0.929,1023.38,1023.34,1018.56,0.1804335172993089,227.96905124935464
2026-06-27 00:00:00,292.037,291.827,291.468,96.7,0.0129323,0.738831,-0.350272,102476.0,102472.0,101992.0,24135.2,100.0,0.1,97.8,100.0,40.5394,4030.08,7902.43,4030.88,1.3119,41.5651,0.05,-50.0,0.99704,18.887,18.31800000000004,18.67700000000002,0.967,1024.76,1024.72,1019.92,0.8176562361683546,295.3651376163989
2026-06-27 03:00:00,291.59,291.385,291.045,96.9,0.0125805,1.35869,-0.466381,102433.0,102430.0,101949.0,22722.3,99.2,9.3,0.1,99.2,40.5394,4040.48,18815.7,4041.28,2.54273,42.3527,0.00208,-46.6,0.99704,18.44,17.89500000000004,18.235000000000014,0.969,1024.33,1024.3,1019.49,1.4365060923160051,288.9451854546442
2026-06-27 06:00:00,291.039,290.715,290.413,96.6,0.0121273,0.767395,-0.52578,102301.0,102298.0,101817.0,24135.0,4.3,4.3,0.0,0.0,40.5394,4088.32,20000.1,4088.96,3.40777,38.4001,0.0,-50.0,0.99704,17.88900000000001,17.263000000000034,17.564999999999998,0.966,1023.01,1022.98,1018.17,0.9302363648154162,304.4169577997485
2026-06-27 09:00:00,290.721,290.482,290.0,95.6,0.0118258,0.20634,-0.466816,102308.0,102306.0,101825.0,24135.2,0.0,0.0,0.0,0.0,40.5394,4143.36,20000.1,4144.16,3.9978,34.3669,0.0,-50.0,0.99704,17.571000000000026,16.850000000000023,17.33200000000005,0.956,1023.08,1023.06,1018.25,0.5103855145436633,336.15381891446737
2026-06-27 12:00:00,294.119,294.695,291.609,85.6,0.0130564,0.275955,0.0687585,102417.0,102413.0,101934.0,24135.0,0.0,0.0,0.0,0.0,40.5394,4292.8,20000.1,4293.6,1.28578,31.9489,0.0,-50.0,0.99704,20.96900000000005,18.459000000000003,21.545000000000016,0.856,1024.17,1024.13,1019.34,0.2843921471265513,256.00875940572325
2026-06-27 15:00:00,299.51,300.827,291.6,61.8,0.0130757,-0.0526025,1.39371,102278.0,102270.0,101799.0,24135.1,2.1,2.1,0.0,0.0,40.5394,4262.24,20000.1,4263.04,-1.32618,32.0165,0.0,-50.0,0.99704,26.360000000000014,18.450000000000045,27.67700000000002,0.618,1022.78,1022.7,1017.99,1.3947023292108789,177.83852354869975
2026-06-27 18:00:00,298.9,299.163,291.728,64.5,0.0132044,-2.42897,2.14191,102104.0,102095.0,101625.0,24134.9,4.7,4.7,0.0,0.0,40.5394,4210.24,20000.1,4211.04,-1.6035,33.8483,0.00024,-50.0,0.99704,25.75,18.57800000000003,26.013000000000037,0.645,1021.04,1020.95,1016.25,3.238467802680768,131.40643501848373
2026-06-27 21:00:00,294.351,294.449,291.928,86.3,0.0133569,-0.904133,0.737454,102192.0,102187.0,101712.0,24134.9,0.0,0.0,0.0,0.0,40.5394,4221.12,20000.1,4221.92,0.583711,33.6819,0.0,-50.0,0.99704,21.201000000000025,18.77800000000002,21.299000000000035,0.863,1021.92,1021.87,1017.12,1.1667454237343295,129.20232589447815
2026-06-28 00:00:00,293.2,293.316,291.6,90.6,0.0130738,0.662034,-0.301135,102281.0,102277.0,101798.0,24135.1,0.1,0.1,0.0,0.0,40.5394,4360.64,20000.1,4361.44,1.62034,34.8793,0.0,-50.0,0.99704,20.05000000000001,18.450000000000045,20.166,0.906,1022.81,1022.77,1017.98,0.7273041354076024,294.4590479741965
2026-06-28 03:00:00,292.327,292.351,290.9,91.5,0.0125044,0.77282,-0.737273,102220.0,102216.0,101736.0,24134.9,0.0,0.0,0.0,0.0,40.5394,4310.88,20000.1,4311.68,3.05577,32.355,0.0,-50.0,0.99704,19.17700000000002,17.75,19.201000000000025,0.915,1022.2,1022.16,1017.36,1.0680927997739709,313.6515287381776
2026-06-28 06:00:00,291.743,291.7,290.205,91.1,0.0120078,0.263069,-0.822625,102089.0,102086.0,101606.0,24134.9,0.0,0.0,0.0,0.0,40.5394,4269.28,20000.2,4270.08,4.14418,29.9368,0.0,-50.0,0.99704,18.593000000000018,17.055000000000007,18.55000000000001,0.911,1020.89,1020.86,1016.06,0.8636649751992957,342.2661328540839
2026-06-28 09:00:00,291.3,291.106,289.809,91.0,0.0116801,0.218457,-0.530295,102112.0,102110.0,101629.0,24135.2,0.0,0.0,0.0,0.0,40.5394,4247.36,20000.2,4248.16,5.15902,29.0946,0.0,-50.0,0.99704,18.150000000000038,16.65900000000005,17.956000000000017,0.91,1021.12,1021.1,1016.29,0.5735296399263076,337.6106056511938
2026-06-28 12:00:00,295.517,296.448,290.409,73.1,0.01216,0.00772217,-0.277068,102232.0,102226.0,101752.0,24135.1,0.0,0.0,0.0,0.0,40.5394,4303.2,20000.2,4304.0,3.18026,28.9692,0.0,-50.0,0.99704,22.36700000000002,17.259000000000015,23.298,0.731,1022.32,1022.26,1017.52,0.2771755915182808,358.4035210149407
2026-06-28 15:00:00,300.311,301.288,290.739,55.7,0.0123997,-0.633767,0.614475,102076.0,102067.0,101598.0,24135.1,0.0,0.0,0.0,0.0,40.5394,4295.04,20000.2,4295.84,1.20001,27.5206,0.0,-50.0,0.99704,27.161,17.589,28.138000000000037,0.557,1020.76,1020.67,1015.98,0.8827457934841717,134.11454495181073
