datetime,Dew point temperature (HTGL),Geopotential height (0DEG),Geopotential height (CEIL),Geopotential height (HTFL),Geopotential height (SFC),High level cloud cover,Low level cloud cover,Mean sea level pressure (ETA model),Mid level cloud cover,Parcel lifted index (to 500 hPa),Precipitable water,Pressure,Probability of precipitation,Relative humidity (HTGL),Relative humidity (HYBL),Specific humidity (HTGL),Specific humidity (HYBL),Specific humidity (SPDY),Surface lifted index,Surface roughness,Temperature (HTGL),Temperature (SFC),Temperature - sea Temperature,Total cloud cover,Total column-integrated cloud water,Water temperature,u-component of wind (HTGL),u-component of wind (SPDY),v-component of wind (HTGL),v-component of wind (SPDY),wind_angle,wind_speed
2026-06-10 18:00:00+00:00,14.528760313174615,,,,4.089154243469238,0.0,0.0,1013.965095936842,0.0,,29.177967071533203,1010.425234375,,55.18026,55.18026,,,,,,298.7814025878906,303.4223022460937,293.8498840332031,0.0,,0.0,-3.0849528312683105,-3.8214516639709473,2.0251593589782715,2.5095527172088623,123.28343963623048,3.690285205841065
2026-06-10 19:00:00+00:00,16.338140971998772,,,,4.089154243469238,0.1319326400756835,0.0,1014.4796255641232,0.0,,31.60422134399414,1010.943203125,,65.9646,65.9646,,,,,,297.5196228027344,300.7187805175781,293.8498840332031,0.1319326400756835,,0.0,-3.2897789478302,-4.108623504638672,2.43581771850586,3.0430307388305664,126.51698303222656,4.093391418457031
2026-06-10 20:00:00+00:00,17.59275946046725,,,,4.089154243469238,0.2735588073730468,0.0,1014.3479745547828,0.2453280639648438,,33.981224060058594,1010.818984375,,76.33353,76.33353,,,,,,296.0545959472656,297.6287841796875,293.8498840332031,0.2735588073730468,,0.0,-3.190591812133789,-4.032638549804688,2.709959983825684,3.42501163482666,130.34323120117188,4.186139106750488
2026-06-10 21:00:00+00:00,18.51601566603676,,,,4.089154243469238,0.2480918884277343,0.0,1015.3647467247188,0.7981604003906249,,36.19755554199219,1011.835078125,,84.09509,84.09509,,,,,,295.2132568359375,296.0289306640625,293.8498840332031,0.7981604003906249,,0.0,-2.838914394378662,-3.616463661193848,2.7630183696746826,3.5173540115356445,134.2238006591797,3.9615280628204346
2026-06-10 22:00:00+00:00,19.26361504325077,,,,4.089154243469238,0.2784549713134765,0.4870938110351561,1015.710227490157,1.0,,38.47641754150391,1012.175078125,,89.5853,89.5853,,,,,,294.8641052246094,295.3847961425781,293.8498840332031,1.0,,0.0,-2.641413450241089,-3.3658323287963867,2.073688745498657,2.6410346031188965,128.1343231201172,3.358161687850952
2026-06-10 23:00:00+00:00,19.480798065929378,,,,4.089154243469238,0.3946191787719726,0.7930548095703127,1016.5401845242676,1.0,,40.20915985107422,1012.9990625,,90.89666,90.89666,,,,,,294.8338928222656,295.30035400390625,293.8498840332031,1.0,,0.0,-2.1482717990875244,-2.723029136657715,1.7970123291015625,2.2781825065612797,129.91221618652344,2.800772190093994
2026-06-11 00:00:00+00:00,19.57828423292554,,,,4.089154243469238,0.4220611572265624,0.9740188598632812,1016.931889008429,0.9298214721679688,,40.924598693847656,1013.3871875,,91.87437,91.87437,,,,,,294.5946350097656,294.6488342285156,293.8498840332031,0.9740188598632812,,0.0,-1.748841404914856,-2.254180669784546,1.48652982711792,1.9159458875656128,130.3648223876953,2.295259714126587
2026-06-11 00:00:00+00:00,17.797546109636837,,,,4.089154243469238,0.2118316650390626,0.62450927734375,1017.8119675610571,0.3585156249999999,,38.90642547607422,1014.28234375,,86.69152,86.69152,,,,,,293.264892578125,297.1534118652344,293.86346435546875,0.62450927734375,,0.0,0.3452413380146026,0.3333176374435425,0.4881865084171295,0.4810215830802917,215.2676239013672,0.5979278087615967
2026-06-11 01:00:00+00:00,17.63341246664633,,,,4.089154243469238,0.264310073852539,0.8403350830078127,1017.5030343274664,0.440865783691406,,40.00261688232422,1013.974765625,,86.70971,86.70971,,,,,,293.57568359375,293.7612609863281,293.86346435546875,0.8403350830078127,,0.0,0.3144266307353973,0.3875558972358703,-0.864154577255249,-1.0658073425292969,340.005859375,0.9195799231529236
2026-06-11 02:00:00+00:00,16.91808082933074,,,,4.089154243469238,0.4277505874633789,1.0,1016.8526787221424,0.6647326660156252,,40.94171524047852,1013.331796875,,84.58323,84.58323,,,,,,293.259521484375,293.5041809082031,293.86346435546875,1.0,,0.0,1.050995707511902,1.298414707183838,-0.4236583709716797,-0.5238819718360901,291.9544677734375,1.133171796798706
2026-06-11 03:00:00+00:00,16.465125192184086,,,,4.089154243469238,0.5646408081054686,1.0,1018.0715752798958,0.7659988403320312,,41.74104690551758,1014.549765625,,82.852486,82.852486,,,,,,293.0967712402344,293.2714538574219,293.86346435546875,1.0,,0.0,1.2341887950897217,1.5398821830749512,-0.4395886361598968,-0.5469302535057068,289.60467529296875,1.3101375102996826
2026-06-11 04:00:00+00:00,16.399635660899417,,,,4.089154243469238,0.4908742904663086,0.888205261230469,1016.7443802149464,0.5105383300781252,,40.79275894165039,1013.2278125,,83.273636,83.273636,,,,,,292.900146484375,292.9745788574219,293.86346435546875,0.888205261230469,,0.0,-0.0732022523880004,-0.091210588812828,-0.6787115931510925,-0.8373990058898926,6.155824661254883,0.6826477646827698
2026-06-11 05:00:00+00:00,16.55849715088392,,,,4.089154243469238,0.6217203140258789,0.8162741088867187,1016.7719722585592,0.4071432495117189,,40.5788459777832,1013.258203125,,85.42882,85.42882,,,,,,292.6719665527344,292.7784729003906,293.86346435546875,0.8162741088867187,,0.0,-0.0879125595092773,-0.1064143329858779,-0.6860032677650452,-0.8404620885848999,7.302753925323486,0.6916133761405945
2026-06-11 06:00:00+00:00,16.504391156241244,,,,4.089154243469238,0.6762866973876953,0.76822998046875,1016.404055698188,0.4959344482421874,,41.68154144287109,1012.8915625,,85.90862,85.90862,,,,,,292.53045654296875,292.7200927734375,293.86346435546875,0.76822998046875,,0.0,-0.0832653641700744,-0.0975901558995246,0.0448280423879623,0.0526859983801841,118.29693603515624,0.094565711915493
2026-06-11 07:00:00+00:00,16.531334637229858,,,,4.089154243469238,0.7091798782348633,0.8656124877929687,1016.725220782033,0.4613531494140623,,42.00160598754883,1013.213125,,87.411446,87.411446,,,,,,292.32177734375,292.5497436523437,293.86346435546875,0.8656124877929687,,0.0,0.0665013790130615,0.0815996751189231,-0.7829395532608032,-0.9558029174804688,355.1450500488281,0.7857587337493896
2026-06-11 08:00:00+00:00,16.220371475867616,,,,4.089154243469238,0.7413349151611328,0.8946469116210936,1017.0846089466132,0.5568045043945311,,43.09165573120117,1013.571953125,,85.26761,85.26761,,,,,,292.3907775878906,292.61541748046875,293.86346435546875,0.8946469116210936,,0.0,0.477870225906372,0.581749439239502,-0.5074422955513,-0.6161932945251465,316.7190856933594,0.6970348954200745
2026-06-11 09:00:00+00:00,16.15139229392119,,,,4.089154243469238,0.7520681381225587,0.9535308837890626,1017.5039080989468,0.9424072265625,,44.434112548828125,1013.98765625,,83.37705,83.37705,,,,,,292.59967041015625,292.6092224121094,293.86346435546875,0.9535308837890626,,0.0,0.5827320218086243,0.7314794063568115,-0.2501550912857055,-0.3134610652923584,293.2328796386719,0.6341562867164612
2026-06-11 10:00:00+00:00,16.37699700339692,,,,4.089154243469238,0.7659969329833984,0.988125915527344,1018.4794030950916,1.0,,45.49848937988281,1014.95609375,,83.4029,83.4029,,,,,,292.8294372558594,292.8494567871094,293.86346435546875,1.0,,0.0,1.1190720796585083,1.4285321235656738,-0.4563220143318176,-0.5857133865356445,292.18408203125,1.2085330486297607
2026-06-11 11:00:00+00:00,16.572222790188757,,,,4.089154243469238,0.7771213531494139,0.915834655761719,1018.9888235269682,1.0,,45.98245620727539,1015.465703125,,85.33643,85.33643,,,,,,292.7929992675781,293.1407775878906,293.86346435546875,1.0,,0.0,1.092545747756958,1.3420124053955078,-0.2354923337697982,-0.2884004414081573,282.1636962890625,1.1176371574401855
2026-06-11 12:00:00+00:00,16.94620897282944,,,,4.089154243469238,0.7812976837158203,0.9179983520507812,1019.7226193962337,1.0,,46.0888557434082,1016.19515625,,87.35277,87.35277,,,,,,292.8714904785156,293.4657592773437,293.86346435546875,1.0,,0.0,1.0435165166854858,1.2720102071762085,-0.066266119480133,-0.0808300822973251,273.633544921875,1.0456184148788452
2026-06-11 13:00:00+00:00,17.36636882388843,,,,4.089154243469238,0.8126953124999998,0.9204473876953124,1019.265234894572,1.0,,46.12367248535156,1015.737421875,,89.82062,89.82062,,,,,,292.9156799316406,293.6868591308594,293.86346435546875,1.0,,0.0,1.1842399835586548,1.4419074058532717,-0.065719686448574,-0.0812542587518692,273.1763916015625,1.1860620975494385
2026-06-11 14:00:00+00:00,17.551039347589544,,,,4.089154243469238,0.8380468368530272,0.8671533203125001,1018.8018955436982,0.8836373901367187,,44.35918426513672,1015.277109375,,91.19947,91.19947,,,,,,292.9331359863281,294.0520324707031,293.86346435546875,0.8836373901367187,,0.0,0.2107829600572586,0.2542072534561157,-1.079161524772644,-1.3056392669677734,348.94805908203125,1.0995540618896484
2026-06-11 15:00:00+00:00,17.133347954624742,,,,4.089154243469238,0.9130861282348636,0.8606036376953123,1017.5174531563327,0.9125442504882812,,43.466041564941406,1014.003125,,88.963104,88.963104,,,,,,292.9703063964844,294.48101806640625,293.86346435546875,0.9130861282348636,,0.0,0.4224641323089599,0.5095576047897339,-0.8949117064476013,-1.0767241716384888,334.729248046875,0.9896175265312196
2026-06-11 16:00:00+00:00,16.93022524321535,,,,4.089154243469238,0.8894029617309571,0.54742431640625,1016.9051907024352,0.9025332641601564,,43.265167236328125,1013.389921875,,84.11267,84.11267,,,,,,293.6737060546875,295.4397888183594,293.86346435546875,0.9025332641601564,,0.0,0.3756019473075866,0.4423280954360962,-0.5132107734680176,-0.6085352897644043,323.80084228515625,0.6359733939170837
2026-06-11 17:00:00+00:00,16.79249998707048,,,,4.089154243469238,0.4532546997070312,0.4762811279296874,1016.0823916202908,1.0,,43.215850830078125,1012.567734375,,79.57668,79.57668,,,,,,294.5286865234375,297.1234130859375,293.86346435546875,1.0,,0.0,-0.0697772204875946,-0.0851760655641555,-0.252657949924469,-0.2983797192573547,15.438697814941406,0.2621161937713623
2026-06-11 18:00:00+00:00,16.850263392523864,,,,4.089154243469238,0.5170387268066405,0.463392333984375,1015.4076489409194,1.0,,43.08082962036133,1011.88984375,,76.905876,76.905876,,,,,,295.1272277832031,297.27838134765625,293.86346435546875,1.0,,0.0,-0.5788131952285767,-0.693869948387146,0.6852105259895325,0.8275404572486877,139.8114471435547,0.8969604969024658
2026-06-11 19:00:00+00:00,17.25152580960203,,,,4.089154243469238,0.3825401306152343,0.4140576171874999,1015.7054140783836,0.9833670043945312,,41.99407958984375,1012.185,,79.915985,79.915985,,,,,,294.9461364746094,296.9003295898437,293.86346435546875,0.9833670043945312,,0.0,-1.3543413877487185,-1.6421477794647217,0.5142598748207092,0.6227519512176514,110.7923812866211,1.448690414428711
2026-06-11 20:00:00+00:00,16.71415474523484,,,,4.089154243469238,0.0756331443786622,0.4217578125000001,1015.3434890484972,0.4429733276367189,,39.308589935302734,1011.823515625,,75.38435,75.38435,,,,,,294.9230041503906,295.234375,293.86346435546875,0.4429733276367189,,0.0,-1.2129788398742676,-1.4971429109573364,0.0221280865371227,0.0264270305633544,91.0451202392578,1.213180661201477
