datetime,visibility
2025-07-22T08:00:00Z,8000
2025-07-22T09:00:00Z,8000
2025-07-22T10:00:00Z,6000
2025-07-22T11:00:00Z,7000
2025-07-22T12:00:00Z,8000
2025-07-23T07:00:00Z,8000
2025-07-23T08:00:00Z,6000
2025-07-23T09:00:00Z,7000
2025-07-23T10:00:00Z,4500
2025-07-23T11:00:00Z,4500
2025-07-23T12:00:00Z,5000
2025-07-23T13:00:00Z,6000
2025-07-23T14:00:00Z,7000
2025-07-23T15:00:00Z,9000
2025-07-24T06:00:00Z,7000
2025-07-24T07:00:00Z,6000
2025-07-24T08:00:00Z,7000
2025-07-24T09:00:00Z,8000
2025-07-24T10:00:00Z,8000
2025-07-24T11:00:00Z,7000
2025-07-24T11:12:00Z,5000
2025-07-24T12:00:00Z,7000
2025-07-24T13:00:00Z,6000
2025-07-24T14:00:00Z,7000
2025-07-24T15:00:00Z,9000
2025-07-24T16:00:00Z,8000
2025-07-24T17:00:00Z,7000
2025-07-24T18:00:00Z,8000
2025-07-24T19:00:00Z,9000
2025-07-24T20:00:00Z,9000
2025-07-24T21:00:00Z,9000
