datetime,temp_ar_wrf,temp_orvalho_wrf,pressao_wrf,vel_vento_wrf,umidade_relativa_wrf
2026-06-20T18:00:00Z,29.714685058593716,11.821336739783144,10.082121093749999,2.9037407189750666,35.309624
2026-06-20T19:00:00Z,29.117364501953148,11.82206321645067,10.08410546875,3.735433997135162,35.991978
2026-06-20T20:00:00Z,26.960382080078148,14.349256252740206,10.0787828125,5.503815759239197,47.3944
2026-06-20T21:00:00Z,25.786157226562523,13.688416129248775,10.080715625,2.5381776778793337,47.267014
2026-06-20T22:00:00Z,23.738244628906273,13.150317841353043,10.07835,2.5266329671669006,52.76071
2026-06-20T23:00:00Z,23.188653564453148,14.599108096596224,10.0781234375,2.1294111273384093,57.820015
2026-06-21T00:00:00Z,22.638665771484398,13.44323108959513,10.08547421875,2.885229464378357,52.82711
2026-06-21T00:00:00Z,20.335595703125023,14.45937470064783,10.09009921875,3.157074601154327,68.86664
2026-06-21T01:00:00Z,20.414056396484398,14.195461869456134,10.083725781250001,1.778359093132019,68.34588
2026-06-21T02:00:00Z,20.374597167968773,13.795049229800526,10.08777734375,2.150595084075928,66.33079
2026-06-21T03:00:00Z,20.433648681640648,13.83053641617705,10.084271093749999,1.3353221009349823,65.12719
2026-06-21T04:00:00Z,21.250115966796898,13.012695198427174,10.085909375,4.60234257068634,56.71583
2026-06-21T05:00:00Z,22.068780517578148,14.021733799673374,10.09150859375,15.946950988922119,60.40187
2026-06-21T06:00:00Z,20.959161376953148,16.898272949106985,10.093385156250001,8.072240806274413,78.2746
2026-06-21T07:00:00Z,20.402947998046898,17.65705079886128,10.101220312499999,5.324251607589722,84.60415
2026-06-21T08:00:00Z,20.247949218750023,17.98592034840722,10.10621875,5.808758699455261,87.16637
2026-06-21T09:00:00Z,20.060357666015648,18.37096733656343,10.11764375,7.192939876403809,90.90785
2026-06-21T10:00:00Z,19.906091308593716,18.00751522702516,10.12928359375,3.472021057186127,89.94667
2026-06-21T11:00:00Z,21.183862304687523,17.791185843162424,10.138978125,2.816785441608429,84.671036
2026-06-21T12:00:00Z,22.385766601562523,17.596486595072562,10.14653203125,2.87872335565567,79.67495
2026-06-21T13:00:00Z,23.436456298828148,17.22217400321083,10.14178515625,4.290416865921021,74.30106
2026-06-21T14:00:00Z,23.281488037109398,16.986018535238372,10.14751640625,6.592691388206482,73.78525
2026-06-21T15:00:00Z,23.454187011718773,16.654868988592124,10.14279453125,5.634670180854797,70.80876
2026-06-21T16:00:00Z,24.009515380859398,15.985626828890558,10.13898984375,5.935041674232483,66.71834
2026-06-21T17:00:00Z,24.637780761718773,16.00652528537961,10.134966406250001,5.239982935791016,63.83854
2026-06-21T18:00:00Z,23.904565429687523,16.904236949413747,10.13003359375,6.174569453277588,70.02397
2026-06-21T19:00:00Z,23.552758789062523,16.31973020439674,10.136177343750001,4.764894488906862,68.10435
2026-06-21T20:00:00Z,22.942834472656273,16.306361003728053,10.136003125,2.5226667828559877,69.515625
2026-06-21T21:00:00Z,22.111138916015648,16.2317732324891,10.144778125,2.861665240917206,71.83333
2026-06-21T22:00:00Z,21.671258544921898,16.263926874013677,10.145,1.3037701268672943,73.89425
2026-06-21T23:00:00Z,21.244439697265648,16.382156907355238,10.1491109375,1.5103687973880768,76.03512
2026-06-22T00:00:00Z,20.934320068359398,17.02323582226348,10.1528,3.908283952102661,81.39517
2026-06-22T00:00:00Z,18.619287109375023,17.07428481823316,10.1561796875,2.023918410587311,90.871216
2026-06-22T01:00:00Z,18.586877441406273,17.156168572875078,10.15209921875,2.727076127052307,94.48954
2026-06-22T02:00:00Z,18.419976806640648,17.218390312430888,10.14358515625,0.8958120026826858,95.36006
2026-06-22T03:00:00Z,18.219110107421898,17.135286347618162,10.151843750000001,0.6556588590717316,95.05022
2026-06-22T04:00:00Z,17.969567871093716,16.998732278678055,10.14968359375,1.1736048517894746,95.26942
2026-06-22T05:00:00Z,17.809381103515648,17.049977895681234,10.147620312499999,1.8837393079853058,96.14332
2026-06-22T06:00:00Z,17.490625000000023,17.069266432108193,10.14694609375,1.312739922876358,100
2026-06-22T07:00:00Z,16.826776123046898,16.3641362835391,10.1492390625,0.4320164406871795,100
2026-06-22T08:00:00Z,16.930230712890648,16.411048787219627,10.15030625,1.0745408480167389,100
2026-06-22T09:00:00Z,16.897851562500023,16.51735464735747,10.1531265625,0.4400172257566451,100
2026-06-22T10:00:00Z,16.531488037109398,15.986472724729792,10.15686875,0.5202927753543853,100
2026-06-22T11:00:00Z,17.979455566406273,16.293476845497388,10.15704296875,0.8775053601884842,94.66088
2026-06-22T12:00:00Z,19.708123779296898,16.239341614847127,10.15902421875,0.4808838587570189,85.83663
2026-06-22T13:00:00Z,22.099023437500023,15.82849237926463,10.14971640625,1.2351096740818024,72.92743
2026-06-22T14:00:00Z,24.023095703125023,15.364654567148872,10.146384375,2.4293935564804077,63.676155
2026-06-22T15:00:00Z,25.606896972656273,15.473615852085612,10.1351609375,1.9336293231201171,58.411877
