datetime,wind_speed,wind_direction,temperature,dew_point,pressure,visibility,weather_information,categ_nuvem,altura_nuvem
2025-07-26T08:00:00Z,0,0,16,15,1019,8000,Sem Info,Few,335.28
2025-07-26T09:00:00Z,1.5433341,80,16,15,1019,7000,Sem Info,Few,152.4
2025-07-26T09:39:00Z,1.0288894,80,16,15,1020,2500,Sem Info,Few,121.92
2025-07-26T10:00:00Z,1.0288894,80,17,16,1020,2000,Sem Info,Few,60.96
2025-07-26T11:00:00Z,1.5433341,30,17,16,1020,2000,Mist (French: Brume),Few,91.44
2025-07-26T12:00:00Z,2.5722235,70,19,17,1021,3500,Sem Info,Few,121.92
2025-07-26T13:00:00Z,2.0577788,40,20,16,1021,8000,Sem Info,Scattered,274.32
2025-07-26T14:00:00Z,1.5433341,340,22,17,1021,10000,Sem Info,Few,457.2
2025-07-26T15:00:00Z,1.5433341,340,23,17,1020,10000,Sem Info,Few,609.6
2025-07-26T16:00:00Z,2.0577788,60,24,16,1019,10000,Sem Info,Few,609.6
2025-07-26T17:00:00Z,2.5722235,40,25,14,1018,10000,Sem Info,Few,609.6
2025-07-26T18:00:00Z,3.0866682,70,25,14,1018,10000,Sem Info,Few,609.6
2025-07-26T19:00:00Z,3.0866682,130,24,16,1017,10000,Sem Info,Few,609.6
2025-07-26T20:00:00Z,3.0866682,130,23,17,1017,10000,Sem Info,Few,609.6
2025-07-26T21:00:00Z,3.0866682,140,21,17,1018,10000,Sem Info,Few,609.6
2025-07-26T22:00:00Z,3.0866682,140,21,18,1018,10000,Sem Info,Few,609.6
2025-07-26T23:00:00Z,3.0866682,140,21,18,1019,10000,Sem Info,No,0
2025-07-27T00:00:00Z,2.5722235,130,21,18,1019,10000,Sem Info,No,0
2025-07-27T01:00:00Z,3.0866682,80,20,17,1019,10000,Sem Info,No,0
2025-07-27T02:00:00Z,2.5722235,100,19,17,1019,10000,Sem Info,No,0
2025-07-27T03:00:00Z,2.0577788,100,18,16,1019,10000,Sem Info,No,0
2025-07-27T04:00:00Z,2.0577788,90,18,16,1019,10000,Sem Info,No,0
2025-07-27T04:34:00Z,1.0288894,100,17,15,1017,10000,Sem Info,Scattered,121.92
2025-07-27T05:00:00Z,1.0288894,110,18,16,1018,10000,Sem Info,Few,213.36
2025-07-27T06:00:00Z,1.0288894,120,17,15,1018,10000,Sem Info,Few,243.84
2025-07-27T06:42:00Z,1.5433341,70,17,16,1018,10000,Sem Info,Broken,213.36
2025-07-27T07:00:00Z,1.0288894,100,18,16,1017,10000,Sem Info,Broken,213.36
2025-07-27T07:34:00Z,1.0288894,90,17,15,1017,10000,Sem Info,Scattered,121.92
2025-07-27T08:00:00Z,1.0288894,60,17,15,1017,10000,Sem Info,Scattered,121.92
2025-07-27T09:00:00Z,1.0288894,10,17,16,1018,6000,Sem Info,Broken,182.88
2025-07-27T09:14:00Z,2.0577788,50,17,16,1018,4000,Mist (French: Brume),Broken,213.36
2025-07-27T09:40:00Z,1.5433341,20,18,17,1018,2500,Mist (French: Brume),Broken,182.88
2025-07-27T10:00:00Z,1.5433341,100,17,16,1018,600,Mist (French: Brume),Scattered,60.96
2025-07-27T11:00:00Z,1.5433341,50,18,17,1018,900,Fog,Overcast,60.96
2025-07-27T12:00:00Z,1.0288894,50,18,17,1019,500,Fog,No,0
2025-07-27T12:35:00Z,1.5433341,170,18,17,1019,800,Mist (French: Brume),Overcast,60.96
2025-07-27T13:00:00Z,1.0288894,110,19,18,1019,4000,Mist (French: Brume),Scattered,60.96
