time_utc,time_local_sp,run_id,run_start,wrf_vis_raw_km,wrf_vis_norm_km,metar_vis_km,RH_2M,T_2M,SST,DELTA_T,WSPD_10M,DPD,SAT_DEF,PWAT,L_CLOUD,CEIL_HGT,T_CLOUD,Q_HYDRO_INT,TEMP_GRAD,IX_RH_WIND,IX_RH_CLOUD,IX_WIND_RAIN,IX_DPD_WIND,IX_RH_TGRAD,FOG_INDEX,hour_sin,hour_cos
2026-03-03 10:00:00,2026-03-03 07:00:00,6,2026-02-28 18:00:00,20.0,10.0,7.9984,81.195686,294.94281,0.0,294.94281,1.612692,3.367329,4.907157,36.25909,1.79553,10000.0,1.79553,0.0,0.007271,1.309436,0.0,0.0,5.430463,0.005904,0.474082,0.965926,-0.258819
2026-03-03 11:00:00,2026-03-03 08:00:00,6,2026-02-28 18:00:00,20.0,10.0,8.9962,72.174683,296.670227,0.0,296.670227,1.50837,5.301332,8.064534,35.898037,0.0,10000.0,0.0,0.0,0.00838,1.088662,0.0,0.0,7.996373,0.006048,0.448744,0.866025,-0.5
2026-03-03 12:00:00,2026-03-03 09:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,62.020374,298.674805,0.0,298.674805,0.743708,7.809748,12.411781,35.563137,0.0,10000.0,0.0,0.0,0.008455,0.461251,0.0,0.0,5.808173,0.005244,0.735093,0.707107,-0.707107
2026-03-03 13:00:00,2026-03-03 10:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,54.993778,300.386322,0.0,300.386322,0.22703,9.826309,16.272932,35.27174,0.0,10000.0,0.0,0.0,0.008426,0.124852,0.0,0.0,2.230866,0.004634,1.681613,0.5,-0.866025
2026-03-03 14:00:00,2026-03-03 11:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,52.32349,301.379456,0.0,301.379456,1.903922,10.688747,18.269361,36.433113,21.677637,10000.0,21.677637,0.0,0.008757,0.996199,0.0,0.0,20.350546,0.004582,0.261105,0.258819,-0.965926
2026-03-03 15:00:00,2026-03-03 12:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,53.292389,301.719208,0.0,301.719208,3.502467,10.423134,18.25552,37.249638,21.679047,10000.0,21.679047,0.0,0.009612,1.866548,0.0,0.0,36.50668,0.005122,0.147933,0.0,-1.0
2026-03-03 16:00:00,2026-03-03 13:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,50.918621,302.204285,0.0,302.204285,4.143357,11.185799,19.730898,37.62162,0.0,10000.0,0.0,0.0,0.010157,2.10974,0.0,0.0,46.346756,0.005172,0.119996,-0.258819,-0.965926
2026-03-03 17:00:00,2026-03-03 14:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,52.722897,302.209167,0.0,302.209167,4.33622,10.631632,19.010946,37.690578,0.0,10000.0,0.0,0.0,0.01019,2.286181,0.0,0.0,46.101097,0.005373,0.118846,-0.5,-0.866025
2026-03-03 18:00:00,2026-03-03 15:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,54.575783,301.798615,0.0,301.798615,4.443162,10.049372,17.83602,37.465893,0.0,10000.0,0.0,0.0,0.010023,2.424891,0.0,0.0,44.650986,0.00547,0.120127,-0.707107,-0.707107
2026-03-03 19:00:00,2026-03-03 16:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,59.654594,300.839996,0.0,300.839996,4.508754,8.559851,14.980753,38.304321,22.057121,10000.0,22.057121,0.0,0.009538,2.689679,0.0,0.0,38.594257,0.00569,0.129438,-0.866025,-0.5
2026-03-03 20:00:00,2026-03-03 17:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,63.881565,299.919739,0.0,299.919739,4.577904,7.406836,12.705942,38.139786,1.677823,10000.0,1.677823,0.0,0.009201,2.924437,0.0,0.0,33.90778,0.005878,0.13656,-0.965926,-0.258819
2026-03-03 21:00:00,2026-03-03 18:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,67.385826,298.735962,0.0,298.735962,4.390225,6.488968,10.697158,38.071777,16.482609,1218.744995,16.482609,0.0,0.008398,2.95839,0.0,0.0,28.488031,0.005659,0.150072,-1.0,-0.0
2026-03-03 22:00:00,2026-03-03 19:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,69.502136,298.381256,0.0,298.381256,4.186988,5.976332,9.79412,38.606483,56.446629,1542.929199,56.446629,0.0,0.008131,2.910046,0.0,0.0,25.022829,0.005651,0.162123,-0.965926,0.258819
2026-03-03 23:00:00,2026-03-03 20:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,69.063148,298.206177,0.0,298.206177,3.658373,6.070221,9.831936,38.466873,100.0,1542.107178,100.0,0.0,0.007825,2.526588,0.0,0.0,22.207132,0.005404,0.183758,-0.866025,0.5
2026-03-04 00:00:00,2026-03-03 21:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,68.742462,298.174591,0.0,298.174591,3.136044,6.143364,9.91515,38.164791,91.134132,1542.336304,91.134132,0.0,0.007521,2.155794,0.0,0.0,19.265858,0.00517,0.212427,-0.707107,0.707107
2026-03-04 01:00:00,2026-03-03 22:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,68.978203,298.097931,0.0,298.097931,2.820893,6.085085,9.795444,38.387135,63.967388,943.913757,63.967388,0.0,0.007344,1.945801,0.0,0.0,17.165375,0.005066,0.236154,-0.5,0.866025
2026-03-04 02:00:00,2026-03-03 23:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,75.189156,297.656372,0.0,297.656372,2.515226,4.681854,7.630103,38.121346,100.0,1541.133179,100.0,0.0,0.007216,1.891177,0.0,0.0,11.775921,0.005426,0.287505,-0.258819,0.965926
2026-03-04 03:00:00,2026-03-04 00:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,76.040062,297.404022,0.0,297.404022,2.010547,4.491787,7.257774,37.798653,62.421673,10000.0,62.421673,0.0,0.007067,1.528821,0.0,0.0,9.030949,0.005374,0.360286,0.0,1.0
2026-03-04 04:00:00,2026-03-04 01:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,78.360085,296.946564,0.0,296.946564,1.456185,3.992718,6.37719,37.333538,1.909554,10000.0,1.909554,0.0,0.006867,1.141068,0.0,0.0,5.814137,0.005381,0.50354,0.258819,0.965926
2026-03-04 05:00:00,2026-03-04 02:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,80.786659,296.447662,0.0,296.447662,1.305419,3.48694,5.494198,36.448875,1.917672,10000.0,1.917672,0.0,0.005417,1.054604,0.0,0.0,4.551917,0.004376,0.574823,0.5,0.866025
2026-03-04 06:00:00,2026-03-04 03:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,80.049988,296.333252,0.0,296.333252,0.812734,3.631512,5.66552,36.078117,9.025868,10000.0,9.025868,0.0,0.00642,0.650594,0.0,0.0,2.951455,0.005139,0.877035,0.707107,0.707107
2026-03-04 07:00:00,2026-03-04 04:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,79.260902,296.429169,0.0,296.429169,0.948983,3.793589,5.923872,35.498978,85.240471,1917.240479,85.240471,0.0,0.006855,0.752172,0.0,0.0,3.60005,0.005433,0.755598,0.866025,0.5
2026-03-04 08:00:00,2026-03-04 05:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,79.594788,296.383087,0.0,296.383087,0.876309,3.724659,5.812285,34.970436,100.0,1539.40918,100.0,0.00051,0.006968,0.697496,0.0,0.002769,3.26395,0.005546,0.815263,0.965926,0.258819
2026-03-04 09:00:00,2026-03-04 06:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,79.493126,296.40097,0.0,296.40097,0.786381,3.745724,5.847564,34.211334,17.596172,1540.188232,17.596172,0.0,0.006943,0.625119,0.0,0.0,2.945565,0.005519,0.896828,1.0,0.0
2026-03-04 10:00:00,2026-03-04 07:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,80.506531,296.470154,0.0,296.470154,1.014979,3.543547,5.581884,33.940639,66.909149,1540.830811,66.909149,0.0,0.007047,0.817124,0.0,0.0,3.596626,0.005673,0.722045,0.965926,-0.258819
2026-03-04 11:00:00,2026-03-04 08:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,78.669891,296.888947,0.0,296.888947,0.892722,3.92738,6.264113,33.8144,56.964172,1541.100342,56.964172,0.0,0.007309,0.702303,0.0,0.0,3.506058,0.00575,0.792466,0.866025,-0.5
2026-03-04 12:00:00,2026-03-04 09:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,70.505363,298.046021,0.0,298.046021,0.718522,5.73176,9.284403,33.93486,53.029655,1542.4823,53.029655,0.0,0.007555,0.506597,0.0,0.0,4.118396,0.005327,0.861374,0.707107,-0.707107
2026-03-04 13:00:00,2026-03-04 10:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,59.970081,299.439636,0.0,299.439636,0.864329,8.389101,13.688603,34.09346,25.308832,10000.0,25.308832,0.0,0.008124,0.518339,0.0,0.0,7.25094,0.004872,0.621884,0.5,-0.866025
2026-03-04 14:00:00,2026-03-04 11:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,49.693012,301.220978,0.0,301.220978,1.255492,11.490685,19.100044,33.658783,2.253368,10000.0,2.253368,0.0,0.00858,0.623892,0.0,0.0,14.426462,0.004263,0.366605,0.258819,-0.965926
2026-03-04 15:00:00,2026-03-04 12:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,46.629578,302.306061,0.0,302.306061,1.737348,12.585901,21.581909,34.255848,3.186798,10000.0,3.186798,0.0,0.008946,0.810118,0.0,0.0,21.866085,0.004171,0.253787,0.0,-1.0
2026-03-04 16:00:00,2026-03-04 13:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,48.938671,302.558868,0.0,302.558868,3.330215,11.844694,20.952213,34.92844,18.146769,10000.0,18.146769,0.0,0.009676,1.629763,0.0,0.0,39.445377,0.004735,0.142669,-0.258819,-0.965926
2026-03-04 17:00:00,2026-03-04 14:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,50.140045,302.404999,0.0,302.404999,4.148081,11.446951,20.27809,34.829975,2.383945,10000.0,2.383945,0.0,0.009995,2.07985,0.0,0.0,47.482883,0.005012,0.11803,-0.5,-0.866025
2026-03-04 18:00:00,2026-03-04 15:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,61.933319,300.9021,0.0,300.9021,3.662516,7.96056,14.18607,38.512276,0.0,10000.0,0.0,0.0,0.015766,2.268318,0.0,0.0,29.155682,0.009764,0.164606,-0.707107,-0.707107
2026-03-04 19:00:00,2026-03-04 16:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,56.197609,301.348602,0.0,301.348602,4.568811,9.549395,16.754673,38.501099,2.632943,10000.0,2.632943,0.0,0.009018,2.567562,0.0,0.0,43.629379,0.005068,0.120368,-0.866025,-0.5
2026-03-04 20:00:00,2026-03-04 17:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,63.100998,299.934998,0.0,299.934998,4.898954,7.605154,12.992206,38.066269,12.461967,10000.0,12.461967,0.0,0.0085,3.091289,0.0,0.0,37.257301,0.005364,0.126228,-0.965926,-0.258819
2026-03-04 21:00:00,2026-03-04 18:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,68.18457,299.096344,0.0,299.096344,4.147049,6.316517,10.660749,39.171387,7.550371,10000.0,7.550371,0.0,0.00764,2.827648,0.0,0.0,26.194908,0.005209,0.160546,-1.0,-0.0
2026-03-04 22:00:00,2026-03-04 19:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,70.953247,298.672913,0.0,298.672913,3.575063,5.656185,9.49144,40.769123,41.437744,1550.052979,41.437744,0.0,0.006984,2.536623,0.0,0.0,20.221218,0.004955,0.193067,-0.965926,0.258819
2026-03-04 23:00:00,2026-03-04 20:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,71.267998,298.604248,0.0,298.604248,3.072139,5.581921,9.350334,41.978424,100.0,1547.797119,100.0,0.0,0.007046,2.189452,0.0,0.0,17.148439,0.005022,0.224669,-0.866025,0.5
2026-03-05 00:00:00,2026-03-04 21:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,72.142998,298.471466,0.0,298.471466,2.811507,5.379585,8.994226,41.492466,100.0,1546.903564,100.0,0.0,0.006872,2.028306,0.0,0.0,15.124742,0.004958,0.247786,-0.707107,0.707107
2026-03-05 01:00:00,2026-03-04 22:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,73.002975,298.10257,0.0,298.10257,2.534286,5.174007,8.526944,41.78043,45.373535,10000.0,45.373535,0.0,0.006679,1.850104,0.0,0.0,13.112416,0.004876,0.277126,-0.5,0.866025
2026-03-05 02:00:00,2026-03-04 23:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,75.393562,297.644836,0.0,297.644836,2.034071,4.637655,7.562013,42.495956,2.659473,10000.0,2.659473,0.0,0.005592,1.533559,0.0,0.0,9.433322,0.004216,0.353285,-0.258819,0.965926
2026-03-05 03:00:00,2026-03-05 00:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,76.15834,297.385834,0.0,297.385834,1.92476,4.46612,7.214066,42.855194,6.435228,10000.0,6.435228,0.0,0.005426,1.465865,0.0,0.0,8.59621,0.004132,0.376135,0.0,1.0
2026-03-05 04:00:00,2026-03-05 01:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,77.276352,297.224945,0.0,297.224945,1.586141,4.225878,6.809655,43.091892,7.950216,10000.0,8.257037,0.0,0.005177,1.225712,0.0,0.0,6.702838,0.004,0.458303,0.258819,0.965926
2026-03-05 05:00:00,2026-03-05 02:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,79.232994,296.85965,0.0,296.85965,0.776783,3.811459,6.087988,43.46722,8.114779,10000.0,8.114779,0.0,0.005202,0.615468,0.0,0.0,2.960675,0.004122,0.903679,0.5,0.866025
2026-03-05 06:00:00,2026-03-05 03:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,79.569832,296.864838,0.0,296.864838,0.763448,3.743116,5.991115,42.614681,19.148577,10000.0,19.148577,0.0,0.005276,0.607475,0.0,0.0,2.857676,0.004198,0.921535,0.707107,0.707107
2026-03-05 07:00:00,2026-03-05 04:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,79.534439,296.861115,0.0,296.861115,0.340448,3.750198,6.000148,42.437378,45.370136,10000.0,45.370136,0.0,0.005822,0.270773,0.0,0.0,1.276746,0.004631,1.805764,0.866025,0.5
2026-03-05 08:00:00,2026-03-05 05:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,81.886566,296.312408,0.0,296.312408,0.550015,3.265345,5.137475,43.671062,3.388174,10000.0,3.388174,0.0,0.004423,0.450388,0.0,0.0,1.795988,0.003622,1.259764,0.965926,0.258819
2026-03-05 09:00:00,2026-03-05 06:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,83.553787,296.085449,0.0,296.085449,0.371804,2.934652,4.600931,42.844536,0.0,10000.0,0.0,0.0,0.004316,0.310656,0.0,0.0,1.091115,0.003606,1.770943,1.0,0.0
2026-03-05 10:00:00,2026-03-05 07:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,80.345192,296.852936,0.0,296.852936,0.36934,3.586109,5.759611,42.176575,0.0,10000.0,0.0,0.0,0.007398,0.296747,0.0,0.0,1.324492,0.005944,1.711877,0.965926,-0.258819
2026-03-05 11:00:00,2026-03-05 08:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,70.354698,298.46463,0.0,298.46463,1.467001,5.783926,9.567723,40.800552,0.0,10000.0,0.0,0.0,0.008109,1.032104,0.0,0.0,8.485025,0.005705,0.448977,0.866025,-0.5
2026-03-05 12:00:00,2026-03-05 09:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,59.803082,300.105713,0.0,300.105713,2.280201,8.474531,14.296342,41.218311,0.0,10000.0,0.0,0.0,0.008521,1.36363,0.0,0.0,19.323633,0.005096,0.251252,0.707107,-0.707107
2026-03-05 13:00:00,2026-03-05 10:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,52.76347,301.516632,0.0,301.516632,1.981032,10.566412,18.245964,42.226372,0.0,10000.0,0.0,0.0,0.008947,1.045261,0.0,0.0,20.932396,0.004721,0.253545,0.5,-0.866025
2026-03-05 14:00:00,2026-03-05 11:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,49.660431,302.911377,0.0,302.911377,2.208815,11.641798,21.080458,42.81535,0.0,10000.0,0.0,0.0,0.009132,1.096907,0.0,0.0,25.714582,0.004535,0.215091,0.258819,-0.965926
2026-03-05 15:00:00,2026-03-05 12:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,49.437477,303.833069,0.0,303.833069,3.121753,11.790995,22.324743,44.209854,2.704054,10000.0,2.704054,0.0,0.009593,1.543316,0.0,0.0,36.808571,0.004743,0.153449,0.0,-1.0
2026-03-05 16:00:00,2026-03-05 13:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,53.274864,303.548096,0.0,303.548096,4.73377,10.566553,20.296331,45.192768,6.728616,10000.0,6.728616,0.0,0.010257,2.52191,0.0,0.0,50.019634,0.005465,0.110214,-0.258819,-0.965926
2026-03-05 17:00:00,2026-03-05 14:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,54.270287,303.223541,0.0,303.223541,5.430694,10.243673,19.497183,45.759075,12.686677,10000.0,12.686677,0.0,0.01037,2.947253,0.0,0.0,55.630257,0.005628,0.098126,-0.5,-0.866025
2026-03-05 18:00:00,2026-03-05 15:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,56.250183,302.770569,0.0,302.770569,5.555754,9.632908,18.172777,46.690197,6.896439,10000.0,6.896439,0.0,0.010241,3.125122,0.0,0.0,53.518066,0.00576,0.099457,-0.707107,-0.707107
2026-03-05 19:00:00,2026-03-05 16:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,58.580017,302.346069,0.0,302.346069,5.536821,8.948328,16.788219,46.730637,2.830989,10000.0,2.830989,0.0,0.009925,3.243471,0.0,0.0,49.545292,0.005814,0.103924,-0.866025,-0.5
2026-03-05 20:00:00,2026-03-05 17:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,62.282032,301.3461,0.0,301.3461,4.686133,7.89543,14.42524,46.571774,14.445198,1228.314575,14.445198,5e-06,0.008908,2.918618,0.0,0.0,36.999027,0.005548,0.13013,-0.965926,-0.258819
2026-03-05 21:00:00,2026-03-05 18:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,66.463989,300.338745,0.0,300.338745,4.769958,6.789042,12.091817,46.012665,87.759415,1556.006592,87.759415,0.0,0.008283,3.170304,0.0,0.0,32.383442,0.005505,0.136478,-1.0,-0.0
2026-03-05 22:00:00,2026-03-05 19:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,66.836456,300.001038,0.0,300.001038,4.350899,6.681946,11.722439,46.778419,86.634468,1554.947754,86.634468,0.0,0.007959,2.907987,0.0,0.0,29.072474,0.00532,0.150164,-0.965926,0.258819
2026-03-05 23:00:00,2026-03-05 20:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,72.12014,299.540314,0.0,299.540314,3.749841,5.427244,9.590663,47.696499,40.105289,1937.369141,40.105289,4.5e-05,0.007738,2.704391,0.0,0.00071,20.351305,0.005581,0.187333,-0.866025,0.5
2026-03-06 00:00:00,2026-03-05 21:00:00,6,2026-02-28 18:00:00,10.8684,10.0,,78.473869,298.756958,0.0,298.756958,2.734469,4.022953,7.069191,51.349819,100.0,1554.714355,100.0,0.005518,0.007365,2.145844,0.0,0.10202,11.000641,0.005779,0.276856,-0.707107,0.707107
2026-03-06 01:00:00,2026-03-05 22:00:00,6,2026-02-28 18:00:00,20.0,10.0,,76.851532,298.851135,0.0,298.851135,2.455521,4.367054,7.644609,51.599396,94.401596,1554.839111,100.0,0.0,0.007225,1.887105,0.0,0.0,10.723392,0.005553,0.300727,-0.5,0.866025
2026-03-06 02:00:00,2026-03-05 23:00:00,6,2026-02-28 18:00:00,20.0,10.0,,74.261673,298.983429,0.0,298.983429,2.53305,4.930016,8.566885,51.743187,18.947168,10000.0,18.947168,0.0,0.007214,1.881085,0.0,0.0,12.487975,0.005357,0.282037,-0.258819,0.965926
2026-03-06 03:00:00,2026-03-06 00:00:00,6,2026-02-28 18:00:00,20.0,10.0,,74.438477,298.835297,0.0,298.835297,2.288764,4.886002,8.433569,50.47242,15.660863,10000.0,15.660863,0.0,0.006933,1.703721,0.0,0.0,11.182903,0.005161,0.311619,0.0,1.0
2026-03-06 04:00:00,2026-03-06 01:00:00,6,2026-02-28 18:00:00,20.0,10.0,,73.550812,298.716156,0.0,298.716156,1.581078,5.076342,8.664893,49.789703,20.717009,10000.0,20.717009,0.0,0.006901,1.162896,0.0,0.0,8.026092,0.005076,0.437522,0.258819,0.965926
2026-03-06 05:00:00,2026-03-06 02:00:00,6,2026-02-28 18:00:00,20.0,10.0,,72.98851,298.567413,0.0,298.567413,1.013787,5.195005,8.771181,48.198742,53.054543,10000.0,53.054543,0.0,0.006889,0.739948,0.0,0.0,5.266629,0.005028,0.655318,0.5,0.866025
2026-03-06 06:00:00,2026-03-06 03:00:00,6,2026-02-28 18:00:00,20.0,10.0,,74.707199,298.196655,0.0,298.196655,1.004615,4.804714,8.033654,49.791145,4.454174,10000.0,4.454174,0.0,0.006821,0.75052,0.0,0.0,4.82689,0.005096,0.676319,0.707107,0.707107
2026-03-06 07:00:00,2026-03-06 04:00:00,6,2026-02-28 18:00:00,20.0,10.0,,77.059158,297.903381,0.0,297.903381,0.800002,4.292831,7.160088,49.820206,0.0,10000.0,0.0,0.0,0.006827,0.616475,0.0,0.0,3.434272,0.005261,0.856211,0.866025,0.5
2026-03-06 08:00:00,2026-03-06 05:00:00,6,2026-02-28 18:00:00,20.0,10.0,,78.008804,297.698486,0.0,297.698486,0.864081,4.087933,6.780052,49.566715,0.0,10000.0,25.63936,0.0,0.006786,0.674059,0.0,0.0,3.532305,0.005294,0.809152,0.965926,0.258819
2026-03-06 09:00:00,2026-03-06 06:00:00,6,2026-02-28 18:00:00,20.0,10.0,,78.317047,297.5578,0.0,297.5578,0.275773,4.019798,6.628907,48.960072,0.0,10000.0,0.0,0.0,0.00667,0.215977,0.0,0.0,1.108553,0.005224,2.084157,1.0,0.0
2026-03-06 10:00:00,2026-03-06 07:00:00,6,2026-02-28 18:00:00,20.0,10.0,,73.527618,298.183075,0.0,298.183075,0.552009,5.061497,8.40151,47.542217,0.0,10000.0,0.0,0.0,0.007439,0.405879,0.0,0.0,2.793993,0.005469,1.127708,0.965926,-0.258819
2026-03-06 11:00:00,2026-03-06 08:00:00,6,2026-02-28 18:00:00,20.0,10.0,,65.027596,299.685028,0.0,299.685028,1.001249,7.108484,12.133721,46.001339,0.0,10000.0,0.0,0.0,0.00811,0.651088,0.0,0.0,7.117363,0.005274,0.590489,0.866025,-0.5
2026-03-06 12:00:00,2026-03-06 09:00:00,6,2026-02-28 18:00:00,20.0,10.0,,56.403465,301.459869,0.0,301.459869,0.8646,9.498581,16.784388,45.353436,0.0,10000.0,0.0,0.0,0.008315,0.487664,0.0,0.0,8.212473,0.00469,0.584734,0.707107,-0.707107
2026-03-06 13:00:00,2026-03-06 10:00:00,6,2026-02-28 18:00:00,20.0,10.0,,49.71273,303.135071,0.0,303.135071,0.292222,11.6437,21.33152,45.262741,0.0,10000.0,0.0,0.0,0.008473,0.145272,0.0,0.0,3.402549,0.004212,1.267463,0.5,-0.866025
2026-03-06 14:00:00,2026-03-06 11:00:00,6,2026-02-28 18:00:00,20.0,10.0,,46.546368,304.567627,0.0,304.567627,1.180271,12.819542,24.611879,46.876186,0.0,10000.0,0.0,0.0,0.009016,0.549373,0.0,0.0,15.130527,0.004197,0.363567,0.258819,-0.965926
2026-03-06 15:00:00,2026-03-06 12:00:00,6,2026-02-28 18:00:00,20.0,10.0,,45.276646,305.057159,0.0,305.057159,3.531506,13.306988,25.907278,46.442204,0.0,10000.0,0.0,0.0,0.009769,1.598948,0.0,0.0,46.993713,0.004423,0.124677,0.0,-1.0
2026-03-06 16:00:00,2026-03-06 13:00:00,6,2026-02-28 18:00:00,20.0,10.0,,46.110298,304.970154,0.0,304.970154,4.138782,13.007048,25.386957,45.898037,0.0,10000.0,0.0,0.0,0.010033,1.908405,0.0,0.0,53.83334,0.004626,0.108782,-0.258819,-0.965926
2026-03-06 17:00:00,2026-03-06 14:00:00,6,2026-02-28 18:00:00,20.0,10.0,,48.838039,304.625763,0.0,304.625763,4.694972,12.054234,23.634779,46.365726,0.0,10000.0,0.0,0.0,0.010204,2.292933,0.0,0.0,56.594296,0.004984,0.101853,-0.5,-0.866025
2026-03-06 18:00:00,2026-03-06 15:00:00,6,2026-02-28 18:00:00,20.0,10.0,,50.703918,304.08255,0.0,304.08255,5.161112,11.405565,22.0783,47.195118,0.0,10000.0,0.0,0.0,0.01031,2.616886,0.0,0.0,58.865402,0.005228,0.096375,-0.707107,-0.707107
2026-03-23 12:00:00,2026-03-23 09:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,73.147926,298.658875,0.0,298.658875,0.539359,5.163183,8.766976,29.870972,0.0,10000.0,0.0,0.0,0.018248,0.39453,0.0,0.0,2.784808,0.013348,1.144083,0.707107,-0.707107
2026-03-23 13:00:00,2026-03-23 10:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,61.039497,300.201874,0.0,300.201874,1.189405,8.153099,13.935175,29.757286,0.0,10000.0,0.0,0.0,0.00876,0.726007,0.0,0.0,9.697339,0.005347,0.473393,0.5,-0.866025
2026-03-23 14:00:00,2026-03-23 11:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,52.623795,301.462097,0.0,301.462097,2.832853,10.60433,18.241899,30.362232,0.0,10000.0,0.0,0.0,0.009064,1.490755,0.0,0.0,30.040504,0.00477,0.179429,0.258819,-0.965926
2026-03-23 15:00:00,2026-03-23 12:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,50.061108,302.498627,0.0,302.498627,2.974635,11.479696,20.420435,31.45978,0.0,10000.0,0.0,0.0,0.009396,1.489136,0.0,0.0,34.147915,0.004703,0.16282,0.0,-1.0
2026-03-23 16:00:00,2026-03-23 13:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,52.300106,302.735535,0.0,302.735535,3.751285,10.800913,19.773554,33.684425,16.703051,10000.0,16.703051,0.0,0.009674,1.961926,0.0,0.0,40.517307,0.00506,0.135799,-0.258819,-0.965926
2026-03-23 17:00:00,2026-03-23 14:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,52.677189,303.04126,0.0,303.04126,3.801739,10.709398,19.965935,36.096874,0.0,10000.0,0.0,0.0,0.009795,2.002649,0.0,0.0,40.714333,0.00516,0.13501,-0.5,-0.866025
2026-03-23 18:00:00,2026-03-23 15:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,54.900002,302.481873,0.0,302.481873,4.874062,10.003891,18.423922,37.344849,0.0,10000.0,0.0,0.0,0.009946,2.67586,0.0,0.0,48.759586,0.00546,0.110373,-0.707107,-0.707107
2026-03-23 19:00:00,2026-03-23 16:00:00,7,2026-03-23 12:00:00,20.0,10.0,9.994,61.057045,301.56015,0.0,301.56015,5.357198,8.229408,15.080572,40.198105,0.0,10000.0,0.0,0.0,0.00987,3.270947,0.0,0.0,44.086571,0.006026,0.111883,-0.866025,-0.5
