time_utc,time_local_BRT,RH_2M,L_CLOUD,CEIL_HGT,T_CLOUD,PWAT,T_2M,SST,DELTA_T,WSPD_10M,DPD,SAT_DEF,Q_HYDRO_INT,TEMP_GRAD,IX_RH_WIND,IX_RH_CLOUD,IX_WIND_RAIN,IX_DPD_WIND,IX_RH_TGRAD,FOG_INDEX,hour_sin,hour_cos,METAR_VIS_KM,has_metar
2025-04-12 00:00:00,2025-04-11 21:00:00,74.2769,7.873029,10000.0,7.873029,38.719307,297.7566,300.82837,-3.0717773,2.9225595153284756,4.8822384,7.9582653,0.0,0.0070244838,2.1707866,0.0,0.0,14.268632,0.005217569,0.24574174,-0.7071067811865477,0.7071067811865474,9.99,1
2025-04-12 01:00:00,2025-04-11 22:00:00,76.46581,0.0,10000.0,0.0,37.432995,297.41284,300.82837,-3.4155273,1.7924382785189752,4.4020214,7.13258,0.0,0.0068679224,1.3706025,0.0,0.0,7.890352,0.005251613,0.40405977,-0.5000000000000004,0.8660254037844384,9.99,1
2025-04-12 02:00:00,2025-04-11 23:00:00,81.3309,20.182463,1217.3945,20.182463,40.001007,296.91052,300.82837,-3.9178467,2.7484535348105936,3.3902798,5.4897738,0.0013430708,0.007120011,2.235342,0.0,0.024364937,9.318027,0.005790769,0.2855265,-0.25881904510252157,0.9659258262890681,9.99,1
2025-04-12 03:00:00,2025-04-12 00:00:00,80.96991,27.573875,10000.0,27.573875,36.697052,296.96875,300.82837,-3.8596191,2.092537558727033,3.4638176,5.6155834,0.0,0.007064834,1.6943257,0.0,0.0,7.248168,0.0057203895,0.36929777,0.0,1.0,9.99,1
2025-04-12 04:00:00,2025-04-12 01:00:00,83.28333,1.6316622,10000.0,1.6316622,35.30906,296.45258,300.82837,-4.3757935,1.888965407221235,2.9952164,4.781674,6.67e-43,0.0068326113,1.5731933,0.0,8.408e-42,5.65786,0.0056904266,0.41872692,0.25881904510252074,0.9659258262890683,9.99,1
2025-04-12 05:00:00,2025-04-12 02:00:00,84.354515,0.0,10000.0,0.0,34.801086,296.24557,300.82837,-4.582794,1.5334884574810934,2.7838306,4.419583,6.12e-43,0.006639785,1.2935667,0.0,4.204e-42,4.268972,0.0056009586,0.5164072,0.49999999999999994,0.8660254037844387,9.99,1
2025-04-12 06:00:00,2025-04-12 03:00:00,85.12914,0.0,10000.0,0.0,35.130276,296.02783,300.82837,-4.800537,1.5190514562718271,2.631462,4.1457086,3.85e-43,0.00668042,1.2931554,0.0,7.006e-42,3.9973264,0.0056869844,0.5257964,0.7071067811865475,0.7071067811865476,9.99,1
2025-04-12 07:00:00,2025-04-12 04:00:00,86.31117,0.0,10000.0,0.0,36.06639,295.78455,300.82837,-5.0438232,1.171142893134955,2.4037342,3.760247,3.73e-43,0.006724085,1.0108271,0.0,0.0,2.8151162,0.0058036367,0.6790045,0.8660254037844386,0.5000000000000001,9.99,1
2025-04-12 08:00:00,2025-04-12 05:00:00,84.87526,7.784453,10000.0,7.784453,36.206905,295.61276,300.82837,-5.2156067,0.9716446266669422,2.6714668,4.111525,7.3e-44,0.0067925,0.82468593,0.0,1.401e-42,2.5957165,0.005765152,0.79200935,0.9659258262890683,0.25881904510252074,9.99,1
2025-04-12 09:00:00,2025-04-12 06:00:00,80.39802,9.897227,10000.0,9.897227,35.5483,295.4885,300.82837,-5.3398743,0.8516529450023494,3.53924,5.2884793,0.0,0.006752575,0.68471205,0.0,0.0,3.014204,0.0054289363,0.84482497,1.0,6.123233995736766e-17,9.99,1
2025-04-12 10:00:00,2025-04-12 07:00:00,75.049324,0.0,10000.0,0.0,35.249847,295.7004,300.82837,-5.12796,0.647715435338312,4.6438274,6.818863,0.0,0.0069100037,0.48610607,0.0,0.0,3.0078788,0.005185911,1.003715,0.9659258262890683,-0.25881904510252063,9.99,1
